,Date,Volume,Close
2006-04-17,2006-04-17,13180200,56.0300
2006-04-13,2006-04-13,6852400,56.6000
2006-04-12,2006-04-12,8850500,56.4200
2006-04-11,2006-04-11,13443800,56.4900
2006-04-10,2006-04-10,7153700,57.1500
2006-04-07,2006-04-07,7392400,57.2800
2006-04-06,2006-04-06,6607300,57.5000
2006-04-05,2006-04-05,8926000,57.6200
2006-04-04,2006-04-04,8873400,58.0000
2006-04-03,2006-04-03,8113400,57.8800
2006-03-31,2006-03-31,11176100,57.6300
2006-03-30,2006-03-30,8419500,57.6300
2006-03-29,2006-03-29,12430600,57.7400
2006-03-28,2006-03-28,14113000,57.5300
2006-03-27,2006-03-27,8040400,58.2900
2006-03-24,2006-03-24,8870500,58.7400
2006-03-23,2006-03-23,9166500,58.6500
2006-03-22,2006-03-22,5849700,59.4900
2006-03-21,2006-03-21,6909400,59.0300
2006-03-20,2006-03-20,7027800,59.1800
2006-03-17,2006-03-17,17418000,59.1000
2006-03-16,2006-03-16,12489800,59.3900
2006-03-15,2006-03-15,9813600,59.9000
2006-03-14,2006-03-14,18234500,60.0100
2006-03-13,2006-03-13,5956100,61.9800
2006-03-10,2006-03-10,8506900,62.2500
2006-03-09,2006-03-09,7114000,61.4000
2006-03-08,2006-03-08,8680200,61.0700
2006-03-07,2006-03-07,7366400,60.3000
2006-03-06,2006-03-06,4553300,59.6700
2006-03-03,2006-03-03,7797900,59.6700
2006-03-02,2006-03-02,10876800,59.5500
2006-03-01,2006-03-01,9155200,60.1100
2006-02-28,2006-02-28,14458000,59.9300
2006-02-27,2006-02-27,6723100,61.3500
2006-02-24,2006-02-24,5610800,61.5000
2006-02-23,2006-02-23,7110800,61.4800
2006-02-22,2006-02-22,8974000,61.9400
2006-02-21,2006-02-21,6770600,60.8800
2006-02-17,2006-02-17,9137500,61.0000
2006-02-16,2006-02-16,6998200,60.7300
2006-02-15,2006-02-15,8575200,60.1100
2006-02-14,2006-02-14,7923000,59.8400
2006-02-13,2006-02-13,5198600,59.4400
2006-02-10,2006-02-10,5804900,59.7000
2006-02-09,2006-02-09,6242200,59.6200
2006-02-08,2006-02-08,6775700,59.4700
2006-02-07,2006-02-07,6403600,59.3200
2006-02-06,2006-02-06,4998800,59.7900
2006-02-03,2006-02-03,7815900,59.6800
2006-02-02,2006-02-02,9759100,59.6500
2006-02-01,2006-02-01,10834600,59.8200
2006-01-31,2006-01-31,10347500,59.2300
2006-01-30,2006-01-30,7909700,59.1400
2006-01-27,2006-01-27,11747900,59.7400
2006-01-26,2006-01-26,7007000,58.8200
2006-01-25,2006-01-25,8932300,58.4700
2006-01-24,2006-01-24,8163500,57.8700
2006-01-23,2006-01-23,9437700,57.6400
2006-01-20,2006-01-20,10491600,57.8400
2006-01-19,2006-01-19,8067300,58.5100
2006-01-18,2006-01-18,6689500,58.5500
2006-01-17,2006-01-17,5299200,58.6500
2006-01-13,2006-01-13,7146800,58.9000
2006-01-12,2006-01-12,6612800,58.4100
2006-01-11,2006-01-11,8790500,59.0600
2006-01-10,2006-01-10,8552900,58.8500
2006-01-09,2006-01-09,7715700,59.0800
2006-01-06,2006-01-06,8825800,58.6400
2006-01-05,2006-01-05,8936100,58.7000
2006-01-04,2006-01-04,6746400,58.8900
2006-01-03,2006-01-03,9741500,58.7800
2005-12-30,2005-12-30,5928600,57.8800
2005-12-29,2005-12-29,4008000,58.4200
2005-12-28,2005-12-28,5663000,58.5400
2005-12-27,2005-12-27,4744800,58.6000
2005-12-23,2005-12-23,3913000,58.8800
2005-12-22,2005-12-22,5800000,58.7800
2005-12-21,2005-12-21,6078300,58.5200
2005-12-20,2005-12-20,5440300,58.2100
2005-12-19,2005-12-19,7045500,58.5500
2005-12-16,2005-12-16,18585300,58.1100
2005-12-15,2005-12-15,10429500,58.9900
2005-12-14,2005-12-14,9403200,59.6200
2005-12-13,2005-12-13,10104900,58.5100
2005-12-12,2005-12-12,6006100,56.9100
2005-12-09,2005-12-09,5284000,57.3300
2005-12-08,2005-12-08,5414200,57.0100
2005-12-07,2005-12-07,6839200,57.0400
2005-12-06,2005-12-06,6015500,57.4100
2005-12-05,2005-12-05,6158800,57.4300
2005-12-02,2005-12-02,15060900,57.3600
2005-12-01,2005-12-01,6894300,57.6400
2005-11-30,2005-11-30,8624300,57.1900
2005-11-29,2005-11-29,6821700,57.6800
2005-11-28,2005-11-28,5787100,57.1100
2005-11-25,2005-11-25,2326800,57.2800
2005-11-23,2005-11-23,8448500,57.0100
2005-11-22,2005-11-22,6840700,57.1400
2005-11-21,2005-11-21,5644200,57.6400
2005-11-18,2005-11-18,11973800,57.4500
2005-11-17,2005-11-17,8009400,57.1500
2005-11-16,2005-11-16,9982900,56.6000
2005-11-15,2005-11-15,9658100,56.0000
2005-11-14,2005-11-14,9706700,55.9200
2005-11-11,2005-11-11,7528500,56.3700
2005-11-10,2005-11-10,7645800,56.3700
2005-11-09,2005-11-09,6076000,56.0000
2005-11-08,2005-11-08,6447900,55.7100
2005-11-07,2005-11-07,7611700,55.5800
2005-11-04,2005-11-04,6064700,55.9200
2005-11-03,2005-11-03,8328300,55.9600
2005-11-02,2005-11-02,10583100,55.6500
2005-11-01,2005-11-01,10760400,55.2500
2005-10-31,2005-10-31,10998100,55.9900
2005-10-28,2005-10-28,8200400,55.9200
2005-10-27,2005-10-27,7090300,55.0200
2005-10-26,2005-10-26,7442600,54.9900
2005-10-25,2005-10-25,7570700,55.5900
2005-10-24,2005-10-24,8221200,55.1000
2005-10-21,2005-10-21,10659000,54.8100
2005-10-20,2005-10-20,9112000,55.1700
2005-10-19,2005-10-19,9540100,55.6700
2005-10-18,2005-10-18,7906600,55.3500
2005-10-17,2005-10-17,8406200,55.7800
2005-10-14,2005-10-14,8307500,56.1100
2005-10-13,2005-10-13,8723300,56.2000
2005-10-12,2005-10-12,9824100,56.0300
2005-10-11,2005-10-11,10238300,56.0100
2005-10-10,2005-10-10,9164800,55.8400
2005-10-07,2005-10-07,12314200,56.0400
2005-10-06,2005-10-06,21143000,56.2200
2005-10-05,2005-10-05,15616400,57.1100
2005-10-04,2005-10-04,24592100,58.0800
2005-10-03,2005-10-03,15234500,59.3100
2005-09-30,2005-09-30,23314300,59.4600
2005-09-29,2005-09-29,9644100,58.1400
2005-09-28,2005-09-28,8143200,57.4400
2005-09-27,2005-09-27,7878800,57.1000
2005-09-26,2005-09-26,7647800,56.5900
2005-09-23,2005-09-23,7859500,56.7400
2005-09-22,2005-09-22,8766200,56.6900
2005-09-21,2005-09-21,10153700,55.9000
2005-09-20,2005-09-20,9517000,56.0400
2005-09-19,2005-09-19,8016000,55.5600
2005-09-16,2005-09-16,13634100,55.9500
2005-09-15,2005-09-15,7203300,55.5000
2005-09-14,2005-09-14,10317800,55.0200
2005-09-13,2005-09-13,11601300,55.5400
2005-09-12,2005-09-12,6401100,56.5600
2005-09-09,2005-09-09,7878700,56.9000
2005-09-08,2005-09-08,7520100,56.1500
2005-09-07,2005-09-07,9214000,56.2600
2005-09-06,2005-09-06,8132300,56.5700
2005-09-02,2005-09-02,6484500,55.9900
2005-09-01,2005-09-01,7784400,55.7600
2005-08-31,2005-08-31,9500700,55.4800
2005-08-30,2005-08-30,7833500,55.4000
2005-08-29,2005-08-29,11931300,55.6400
2005-08-26,2005-08-26,6619600,54.9600
2005-08-25,2005-08-25,6842000,55.0000
2005-08-24,2005-08-24,8321200,54.6200
2005-08-23,2005-08-23,7215800,55.4000
2005-08-22,2005-08-22,11513700,55.1600
2005-08-19,2005-08-19,6435000,54.5400
2005-08-18,2005-08-18,8655600,54.1800
2005-08-17,2005-08-17,7358100,53.4200
2005-08-16,2005-08-16,7150200,53.5800
2005-08-15,2005-08-15,6592300,54.1800
2005-08-12,2005-08-12,7422300,53.5500
2005-08-11,2005-08-11,9664600,53.6600
2005-08-10,2005-08-10,8411100,53.7100
2005-08-09,2005-08-09,8070900,53.9400
2005-08-08,2005-08-08,6290300,54.2500
2005-08-05,2005-08-05,8249900,54.1000
2005-08-04,2005-08-04,11328200,54.1700
2005-08-03,2005-08-03,9843700,55.0000
2005-08-02,2005-08-02,10497900,55.3600
2005-08-01,2005-08-01,10809800,55.3200
2005-07-29,2005-07-29,6300900,55.6300
2005-07-28,2005-07-28,5605800,55.8200
2005-07-27,2005-07-27,4983900,55.3700
2005-07-26,2005-07-26,6355700,55.1100
2005-07-25,2005-07-25,5442900,54.9400
2005-07-22,2005-07-22,6337900,54.9900
2005-07-21,2005-07-21,7590300,55.1300
2005-07-20,2005-07-20,7538300,55.0200
2005-07-19,2005-07-19,8521100,54.8800
2005-07-18,2005-07-18,8540300,54.6200
2005-07-15,2005-07-15,9808200,54.5000
2005-07-14,2005-07-14,10375400,54.7500
2005-07-13,2005-07-13,10491400,54.5800
2005-07-12,2005-07-12,10455600,53.9400
2005-07-11,2005-07-11,7252300,53.9000
2005-07-08,2005-07-08,7758300,52.9600
2005-07-07,2005-07-07,9086100,52.1600
2005-07-06,2005-07-06,9545000,52.5000
2005-07-05,2005-07-05,11411500,52.7500
2005-07-01,2005-07-01,6471600,52.9000
2005-06-30,2005-06-30,8299700,52.7500
2005-06-29,2005-06-29,5824800,53.4700
2005-06-28,2005-06-28,5955700,53.3300
2005-06-27,2005-06-27,6300300,52.6700
2005-06-24,2005-06-24,10288000,52.8200
2005-06-23,2005-06-23,6714700,53.6600
2005-06-22,2005-06-22,5628900,54.4400
2005-06-21,2005-06-21,5042100,54.3300
2005-06-20,2005-06-20,4178600,54.2500
2005-06-17,2005-06-17,11874400,54.4200
2005-06-16,2005-06-16,4733500,54.2500
2005-06-15,2005-06-15,6483700,54.4000
2005-06-14,2005-06-14,5372300,54.3900
2005-06-13,2005-06-13,5415800,54.3100
2005-06-10,2005-06-10,5514700,54.7500
2005-06-09,2005-06-09,4881300,55.2000
2005-06-08,2005-06-08,4898100,55.3100
2005-06-07,2005-06-07,5420600,55.4500
2005-06-06,2005-06-06,4657700,55.3100
2005-06-03,2005-06-03,4310100,55.2700
2005-06-02,2005-06-02,6069900,55.9700
2005-06-01,2005-06-01,5475100,55.1500
2005-05-31,2005-05-31,5904000,55.1500
2005-05-27,2005-05-27,4389400,55.7600
2005-05-26,2005-05-26,5097300,55.8100
2005-05-25,2005-05-25,5068400,55.7300
2005-05-24,2005-05-24,5716300,56.0000
2005-05-23,2005-05-23,4650800,56.4800
2005-05-20,2005-05-20,5379100,56.4800
2005-05-19,2005-05-19,6628400,56.6200
2005-05-18,2005-05-18,6306500,56.4000
2005-05-17,2005-05-17,7712500,55.6300
2005-05-16,2005-05-16,6793400,55.1400
2005-05-13,2005-05-13,6613400,54.7500
2005-05-12,2005-05-12,6717600,55.4400
2005-05-11,2005-05-11,8441300,55.4800
2005-05-10,2005-05-10,5999600,54.8800
2005-05-09,2005-05-09,7267300,54.9800
2005-05-06,2005-05-06,5404500,54.7500
2005-05-05,2005-05-05,5177900,54.7800
2005-05-04,2005-05-04,5779000,55.1400
2005-05-03,2005-05-03,5843200,54.9000
2005-05-02,2005-05-02,6715600,54.8000
2005-04-29,2005-04-29,10352100,54.1500
2005-04-28,2005-04-28,15706100,53.9900
2005-04-27,2005-04-27,5733400,53.5300
2005-04-26,2005-04-26,4107500,53.3700
2005-04-25,2005-04-25,6022800,53.8300
2005-04-22,2005-04-22,5985800,53.8900
2005-04-21,2005-04-21,4739900,54.1400
2005-04-20,2005-04-20,6581000,53.3900
2005-04-19,2005-04-19,7818200,54.3300
2005-04-18,2005-04-18,7933900,54.6000
2005-04-15,2005-04-15,9487800,54.8000
2005-04-14,2005-04-14,8245500,55.0000
2005-04-13,2005-04-13,6967500,55.2100
2005-04-12,2005-04-12,6922900,55.5200
2005-04-11,2005-04-11,8835800,55.3400
2005-04-08,2005-04-08,5170700,54.5000
2005-04-07,2005-04-07,8071500,55.0700
2005-04-06,2005-04-06,4753200,53.9600
2005-04-05,2005-04-05,6734100,54.0000
2005-04-04,2005-04-04,8448400,53.9000
2005-04-01,2005-04-01,5349700,52.6100
2005-03-31,2005-03-31,5391900,53.0000
2005-03-30,2005-03-30,8632900,53.3600
2005-03-29,2005-03-29,7880900,51.8600
2005-03-28,2005-03-28,5758100,52.5100
2005-03-24,2005-03-24,5249600,52.6000
2005-03-23,2005-03-23,7771100,52.8300
2005-03-22,2005-03-22,7259600,52.0500
2005-03-21,2005-03-21,5185200,52.7400
2005-03-18,2005-03-18,11337100,53.4000
2005-03-17,2005-03-17,5243300,52.7500
2005-03-16,2005-03-16,5249500,52.8100
2005-03-15,2005-03-15,4682700,52.9200
2005-03-14,2005-03-14,5322700,53.2500
2005-03-11,2005-03-11,6055900,52.5100
2005-03-10,2005-03-10,6955600,53.2700
2005-03-09,2005-03-09,5101000,53.0000
2005-03-08,2005-03-08,4997300,53.3500
2005-03-07,2005-03-07,4415800,53.7000
2005-03-04,2005-03-04,4552200,53.8500
2005-03-03,2005-03-03,6376300,53.4800
2005-03-02,2005-03-02,5047300,53.5900
2005-03-01,2005-03-01,7072500,53.5100
2005-02-28,2005-02-28,8728400,53.0900
2005-02-25,2005-02-25,6687300,54.1900
2005-02-24,2005-02-24,10081800,53.8300
2005-02-23,2005-02-23,8675400,53.4900
2005-02-22,2005-02-22,9229900,52.2500
2005-02-18,2005-02-18,9532100,53.5000
2005-02-17,2005-02-17,6178600,53.3300
2005-02-16,2005-02-16,9472800,53.3100
2005-02-15,2005-02-15,9685600,53.4800
2005-02-14,2005-02-14,13729800,52.7000
2005-02-11,2005-02-11,10350400,52.1500
2005-02-10,2005-02-10,13224600,51.6200
2005-02-09,2005-02-09,10631100,51.5100
2005-02-08,2005-02-08,14104800,51.9800
2005-02-07,2005-02-07,10555200,52.5300
2005-02-04,2005-02-04,11129100,52.6200
2005-02-03,2005-02-03,13414900,53.2400
2005-02-02,2005-02-02,13125100,53.4000
2005-02-01,2005-02-01,13982700,52.8700
2005-01-31,2005-01-31,19821300,53.2300
2005-01-28,2005-01-28,53824300,54.1500
2005-01-27,2005-01-27,5277800,55.3200
2005-01-26,2005-01-26,6182400,55.4400
2005-01-25,2005-01-25,5719800,55.7300
2005-01-24,2005-01-24,7494600,55.2100
2005-01-21,2005-01-21,6018800,55.6500
2005-01-20,2005-01-20,6108000,56.7000
2005-01-19,2005-01-19,7833600,56.6800
2005-01-18,2005-01-18,5519300,55.9900
2005-01-14,2005-01-14,4318000,55.8800
2005-01-13,2005-01-13,5222100,55.5300
2005-01-12,2005-01-12,5784100,56.5100
2005-01-11,2005-01-11,5557200,56.3000
2005-01-10,2005-01-10,5802500,56.3600
2005-01-07,2005-01-07,6250500,55.9200
2005-01-06,2005-01-06,5261200,55.3400
2005-01-05,2005-01-05,7277200,55.0700
2005-01-04,2005-01-04,5547400,54.5000
2005-01-03,2005-01-03,4858000,55.1900
2004-12-31,2004-12-31,3228500,55.0800
2004-12-30,2004-12-30,2769500,55.4500
2004-12-29,2004-12-29,3511900,55.2400
2004-12-28,2004-12-28,3866900,55.4400
2004-12-27,2004-12-27,3311800,55.4000
2004-12-23,2004-12-23,2868100,55.5900
2004-12-22,2004-12-22,4592900,55.9200
2004-12-21,2004-12-21,4614000,56.0700
2004-12-20,2004-12-20,4372600,55.5900
2004-12-17,2004-12-17,9267200,55.4400
2004-12-16,2004-12-16,4829900,56.1000
2004-12-15,2004-12-15,5477500,56.1200
2004-12-14,2004-12-14,4430800,56.4900
2004-12-13,2004-12-13,4471200,56.4900
2004-12-10,2004-12-10,5080100,56.4400
2004-12-09,2004-12-09,9406500,56.3800
2004-12-08,2004-12-08,6878200,55.0300
2004-12-07,2004-12-07,5386200,54.0400
2004-12-06,2004-12-06,5014300,54.3000
2004-12-03,2004-12-03,6512000,55.3900
2004-12-02,2004-12-02,7404700,55.8200
2004-12-01,2004-12-01,6519600,54.6600
2004-11-30,2004-11-30,5176500,53.4800
2004-11-29,2004-11-29,5204200,54.1000
2004-11-26,2004-11-26,1609800,53.6400
2004-11-24,2004-11-24,3257100,53.9400
2004-11-23,2004-11-23,4242900,54.0600
2004-11-22,2004-11-22,4004600,54.4600
2004-11-19,2004-11-19,4902200,54.3200
2004-11-18,2004-11-18,3825200,54.7700
2004-11-17,2004-11-17,4369100,54.4900
2004-11-16,2004-11-16,4340400,54.3500
2004-11-15,2004-11-15,5108200,54.4800
2004-11-12,2004-11-12,5692900,54.6000
2004-11-11,2004-11-11,5025600,54.0000
2004-11-10,2004-11-10,5087400,53.0000
2004-11-09,2004-11-09,5673000,52.7700
2004-11-08,2004-11-08,5415700,53.2900
2004-11-05,2004-11-05,5918500,53.5200
2004-11-04,2004-11-04,7271300,53.1900
2004-11-03,2004-11-03,6472800,51.8600
2004-11-02,2004-11-02,8559400,50.9700
2004-11-01,2004-11-01,7285200,51.0000
2004-10-29,2004-10-29,8496100,51.1800
2004-10-28,2004-10-28,14623700,51.3100
2004-10-27,2004-10-27,15659900,51.7800
2004-10-26,2004-10-26,8732300,53.2100
2004-10-25,2004-10-25,5176700,52.3300
2004-10-22,2004-10-22,3577500,53.0500
2004-10-21,2004-10-21,4638100,53.6200
2004-10-20,2004-10-20,4315100,53.5600
2004-10-19,2004-10-19,3933900,53.0000
2004-10-18,2004-10-18,4807600,53.6600
2004-10-15,2004-10-15,5136600,53.6900
2004-10-14,2004-10-14,3913500,52.9700
2004-10-13,2004-10-13,4949800,53.0200
2004-10-12,2004-10-12,4792600,53.5300
2004-10-11,2004-10-11,3895100,53.6700
2004-10-08,2004-10-08,5804700,53.4500
2004-10-07,2004-10-07,3844700,53.6400
2004-10-06,2004-10-06,4372300,54.3000
2004-10-05,2004-10-05,3869500,54.2600
2004-10-04,2004-10-04,5697400,54.3500
2004-10-01,2004-10-01,4841700,54.6600
2004-09-30,2004-09-30,6556400,54.1200
2004-09-29,2004-09-29,7213600,54.4600
2004-09-28,2004-09-28,4890600,53.7700
2004-09-27,2004-09-27,5009600,53.6300
2004-09-24,2004-09-24,5702700,54.0800
2004-09-23,2004-09-23,4787500,54.2800
2004-09-22,2004-09-22,5887600,54.3000
2004-09-21,2004-09-21,7669000,54.8800
2004-09-20,2004-09-20,10802600,54.3800
2004-09-17,2004-09-17,8028400,56.2600
2004-09-16,2004-09-16,3769400,55.9100
2004-09-15,2004-09-15,3681800,56.3000
2004-09-14,2004-09-14,3989700,56.6500
2004-09-13,2004-09-13,4293600,56.2700
2004-09-10,2004-09-10,3656200,56.1800
2004-09-09,2004-09-09,5241500,56.0900
2004-09-08,2004-09-08,4507500,56.7300
2004-09-07,2004-09-07,3656500,56.6500
2004-09-03,2004-09-03,3567800,56.5500
2004-09-02,2004-09-02,2742700,56.4900
2004-09-01,2004-09-01,3832100,56.2000
2004-08-31,2004-08-31,3277900,55.9700
2004-08-30,2004-08-30,2796300,55.5100
2004-08-27,2004-08-27,3364800,55.9800
2004-08-26,2004-08-26,3220200,55.7000
2004-08-25,2004-08-25,3547300,55.3000
2004-08-24,2004-08-24,3445900,54.9500
2004-08-23,2004-08-23,2614500,54.7500
2004-08-20,2004-08-20,3938500,54.8500
2004-08-19,2004-08-19,4282600,54.4800
2004-08-18,2004-08-18,4670700,55.2000
2004-08-17,2004-08-17,4866000,54.8400
2004-08-16,2004-08-16,4768000,54.9700
2004-08-13,2004-08-13,3852700,54.4600
2004-08-12,2004-08-12,4684100,54.2900
2004-08-11,2004-08-11,6866300,54.6700
2004-08-10,2004-08-10,4646100,54.2000
2004-08-09,2004-08-09,3424800,53.0900
2004-08-06,2004-08-06,4930400,52.9900
2004-08-05,2004-08-05,3842900,53.1500
2004-08-04,2004-08-04,5130900,54.0600
2004-08-03,2004-08-03,5613500,53.6600
2004-08-02,2004-08-02,6872400,53.3400
2004-07-30,2004-07-30,7447700,52.1500
2004-07-29,2004-07-29,4913700,52.9200
2004-07-28,2004-07-28,6307700,53.4400
2004-07-27,2004-07-27,5077900,53.8900
2004-07-26,2004-07-26,4931000,53.1200
2004-07-23,2004-07-23,6157400,52.4900
2004-07-22,2004-07-22,4550200,53.3800
2004-07-21,2004-07-21,7142000,53.2400
2004-07-20,2004-07-20,5096200,54.5000
2004-07-19,2004-07-19,4469000,54.6800
2004-07-16,2004-07-16,5550300,55.1000
2004-07-15,2004-07-15,5542500,55.0100
2004-07-14,2004-07-14,4814500,55.0800
2004-07-13,2004-07-13,3521800,54.9000
2004-07-12,2004-07-12,4926100,54.8800
2004-07-09,2004-07-09,4057700,54.7200
2004-07-08,2004-07-08,5239600,54.5500
2004-07-07,2004-07-07,4357900,54.4200
2004-07-06,2004-07-06,5243300,54.1500
2004-07-02,2004-07-02,4263200,54.3300
2004-07-01,2004-07-01,6696900,54.2500
2004-06-30,2004-06-30,6478800,54.4400
2004-06-29,2004-06-29,4690400,54.8500
2004-06-28,2004-06-28,6285600,54.6000
2004-06-25,2004-06-25,9440900,54.7500
2004-06-24,2004-06-24,5925300,55.2900
2004-06-23,2004-06-23,5268600,55.9600
2004-06-22,2004-06-22,6559000,55.8800
2004-06-21,2004-06-21,3174800,55.5000
2004-06-18,2004-06-18,10159100,110.1900
2004-06-17,2004-06-17,2825100,110.3700
2004-06-16,2004-06-16,1804500,111.1800
2004-06-15,2004-06-15,3368200,111.0400
2004-06-14,2004-06-14,2422600,110.5400
2004-06-10,2004-06-10,3029700,110.5200
2004-06-09,2004-06-09,2600100,110.7600
2004-06-08,2004-06-08,3042800,110.2900
2004-06-07,2004-06-07,2208500,109.5000
2004-06-04,2004-06-04,2208900,107.8700
2004-06-03,2004-06-03,2111000,107.9500
2004-06-02,2004-06-02,2729800,108.8100
2004-06-01,2004-06-01,2569800,108.6000
2004-05-28,2004-05-28,1964500,107.8200
2004-05-27,2004-05-27,3038600,108.5800
2004-05-26,2004-05-26,2822900,107.6000
2004-05-25,2004-05-25,3037200,107.7600
2004-05-24,2004-05-24,2866800,106.1700
2004-05-21,2004-05-21,3878300,106.9100
2004-05-20,2004-05-20,2720500,106.6900
2004-05-19,2004-05-19,2608200,105.4800
2004-05-18,2004-05-18,3261800,106.0600
2004-05-17,2004-05-17,3485600,106.2800
2004-05-14,2004-05-14,3308800,106.4100
2004-05-13,2004-05-13,2958100,105.3100
2004-05-12,2004-05-12,3463400,106.1400
2004-05-11,2004-05-11,3657700,106.0800
2004-05-10,2004-05-10,3859300,105.6700
2004-05-07,2004-05-07,4473900,106.7200
2004-05-06,2004-05-06,3381200,107.7800
2004-05-05,2004-05-05,2802400,106.8100
2004-05-04,2004-05-04,3469400,106.3000
2004-05-03,2004-05-03,3487200,106.7900
2004-04-30,2004-04-30,4879300,105.7500
2004-04-29,2004-04-29,3532100,105.9700
2004-04-28,2004-04-28,2874300,104.1700
2004-04-27,2004-04-27,2784000,105.6300
2004-04-26,2004-04-26,2032700,105.2400
2004-04-23,2004-04-23,2098400,104.9900
2004-04-22,2004-04-22,3853300,104.6300
2004-04-21,2004-04-21,3679900,103.5400
2004-04-20,2004-04-20,2479800,104.6100
2004-04-19,2004-04-19,2507000,106.0200
2004-04-16,2004-04-16,2727800,105.9700
2004-04-15,2004-04-15,2656500,106.1200
2004-04-14,2004-04-14,3677400,105.8100
2004-04-13,2004-04-13,3797800,105.9300
2004-04-12,2004-04-12,2305800,107.1200
2004-04-08,2004-04-08,2094700,106.4000
2004-04-07,2004-04-07,3128500,106.4500
2004-04-06,2004-04-06,2315200,107.0000
2004-04-05,2004-04-05,2897900,106.3500
2004-04-02,2004-04-02,2894100,106.1100
2004-04-01,2004-04-01,3196900,105.9800
2004-03-31,2004-03-31,3750200,104.8800
2004-03-30,2004-03-30,3215800,105.9800
2004-03-29,2004-03-29,2649800,104.8800
2004-03-26,2004-03-26,2691500,103.9500
2004-03-25,2004-03-25,2949200,104.5400
2004-03-24,2004-03-24,3125100,103.0200
2004-03-23,2004-03-23,3873700,103.3600
2004-03-22,2004-03-22,3663600,103.9700
2004-03-19,2004-03-19,3867000,104.0300
2004-03-18,2004-03-18,3100300,104.4300
2004-03-17,2004-03-17,3022600,104.2200
2004-03-16,2004-03-16,3360700,103.0600
2004-03-15,2004-03-15,3879300,102.5200
2004-03-12,2004-03-12,3693500,104.1200
2004-03-11,2004-03-11,5494800,103.9500
2004-03-10,2004-03-10,9462500,105.5300
2004-03-09,2004-03-09,2753900,102.4900
2004-03-08,2004-03-08,2815900,102.4700
2004-03-05,2004-03-05,3947800,101.7600
2004-03-04,2004-03-04,2365800,102.1000
2004-03-03,2004-03-03,3161500,102.4600
2004-03-02,2004-03-02,4318300,102.1200
2004-03-01,2004-03-01,2911000,103.8600
2004-02-27,2004-02-27,4060900,102.5100
2004-02-26,2004-02-26,2755800,103.0700
2004-02-25,2004-02-25,2746100,102.6900
2004-02-24,2004-02-24,4077700,101.7800
2004-02-23,2004-02-23,2421000,103.5700
2004-02-20,2004-02-20,3188200,102.5000
2004-02-19,2004-02-19,3145500,102.4300
2004-02-18,2004-02-18,2863800,102.9500
2004-02-17,2004-02-17,2251300,103.1200
2004-02-13,2004-02-13,1883700,102.0500
2004-02-12,2004-02-12,2112200,102.3900
2004-02-11,2004-02-11,2609900,103.2000
2004-02-10,2004-02-10,2138100,102.3500
2004-02-09,2004-02-09,2926300,102.5500
2004-02-06,2004-02-06,3010100,102.3600
2004-02-05,2004-02-05,3401000,102.6900
2004-02-04,2004-02-04,4316900,103.2000
2004-02-03,2004-02-03,3278600,102.0200
2004-02-02,2004-02-02,3719200,101.6800
2004-01-30,2004-01-30,4233000,101.0800
2004-01-29,2004-01-29,5602100,101.0000
2004-01-28,2004-01-28,3496500,98.6200
2004-01-27,2004-01-27,2722500,99.1800
2004-01-26,2004-01-26,2950600,99.8300
2004-01-23,2004-01-23,3107900,98.3600
2004-01-22,2004-01-22,2649500,99.2300
2004-01-21,2004-01-21,3591200,99.1500
